03/03/2016 19:43:15.381324 ./server:     Creating C150DgmSocket
03/03/2016 19:43:56.309713 ./server:     C150DgmSocket::write: Success writing packet with len=254 |.moor.txt...........................................................................................|
03/03/2016 19:43:56.982884 ./server:     C150DgmSocket::read: successful read with len=511 |.+...romeo.txt......................................................................................|
03/03/2016 19:43:56.982941 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.+...romeo.txt......................................................................................|
03/03/2016 19:43:56.983001 ./server:     Server received TRANSFER packet 299 for file romeo.txt

03/03/2016 19:43:56.988021 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:43:56.988133 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:43:57.310612 ./server:     C150DgmSocket::read: successful read with len=511 |.....moor.txt.......................................................................................|
03/03/2016 19:43:57.310671 ./server:     C150NastyDgmSocket::read: dropping packet of length 511 |.....moor.txt.......................................................................................|
03/03/2016 19:43:57.988963 ./server:     C150DgmSocket::read: successful read with len=511 |.,...romeo.txt......................................................................................|
03/03/2016 19:43:57.989022 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.,...romeo.txt......................................................................................|
03/03/2016 19:43:57.989075 ./server:     Server received TRANSFER packet 300 for file romeo.txt

03/03/2016 19:43:57.993386 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:43:57.993498 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:43:58.831147 ./server:     C150DgmSocket::read: successful read with len=511 |.....moor.txt.......................................................................................|
03/03/2016 19:43:58.831206 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....moor.txt.......................................................................................|
03/03/2016 19:43:58.831276 ./server:     Server received TRANSFER packet 0 for file moor.txt

03/03/2016 19:43:58.993845 ./server:     C150DgmSocket::read: successful read with len=511 |.-...romeo.txt......................................................................................|
03/03/2016 19:43:58.993908 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.-...romeo.txt......................................................................................|
03/03/2016 19:43:58.993960 ./server:     Server received TRANSFER packet 301 for file romeo.txt

03/03/2016 19:43:58.998850 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......?{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:43:58.998962 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......?{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:43:59.830899 ./server:     C150DgmSocket::read: successful read with len=511 |.....moor.txt.......................................................................................|
03/03/2016 19:43:59.830963 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....moor.txt.......................................................................................|
03/03/2016 19:43:59.831017 ./server:     Server received TRANSFER packet 1 for file moor.txt

03/03/2016 19:43:59.998866 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:43:59.998931 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:43:59.998984 ./server:     Server received TRANSFER packet 302 for file romeo.txt

03/03/2016 19:44:00.003340 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......?{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:44:00.003453 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......?{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:44:00.831891 ./server:     C150DgmSocket::read: successful read with len=273 |.moor.txt...........................................................................................|
03/03/2016 19:44:00.831950 ./server:     C150NastyDgmSocket::read: delivering packet of length 273 |.moor.txt...........................................................................................|
03/03/2016 19:44:00.832027 ./server:     End to end check starting for file moor.txt.

03/03/2016 19:44:00.832076 ./server:     Sending hash response for file: moor.txt

03/03/2016 19:44:00.832133 ./server:     C150DgmSocket::write: attempting to send packet with len=254 |.moor.txt...........................................................................................|
03/03/2016 19:44:00.832244 ./server:     C150DgmSocket::write: Success writing packet with len=254 |.moor.txt...........................................................................................|
03/03/2016 19:44:00.853685 ./server:     C150DgmSocket::read: successful read with len=511 |.....independence.txt...............................................................................|
03/03/2016 19:44:00.853745 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....independence.txt...............................................................................|
03/03/2016 19:44:00.853828 ./server:     Server received TRANSFER packet 0 for file independence.txt

03/03/2016 19:44:00.857847 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.independence.txt.{.............(...0...................w...n...X.@.....0........................?{.|
